id,grade,grade_suffix,coating,finish,surface_type,surface_protection,form,thickness_min,thickness_max,width_min,width_max,length_min,height_min,height_max,weight_min,weight_max,inner_diameter_min,inner_diameter_max,outer_diameter_min,outer_diameter_max,yield_strength_min,yield_strength_max,tensile_strength_min,tensile_strength_max,Grade/Material,UNS_No,Steel_No,Standards,Carbon (C),Manganese (Mn),Silicon (Si),Sulfur (S),Phosphorus (P),Chromium (Cr),Nickel (Ni),Molybdenum (Mo),Vanadium (V),Tungsten (W),Cobalt (Co),Copper (Cu),Aluminum (Al),Titanium (Ti),Niobium (Nb),Boron (B),Nitrogen (N),Tensile strength (Rm),Yield strength (Re or Rp0.2),Elongation (A%),Reduction of area (Z%),"Hardness (HB, HV, HRC)",Impact toughness (Charpy V-notch),Fatigue limit,Creep resistance,Source_Pages,Application,Category,Nb + V + Ti (Others),Coating,length_max,Tensile strength (Rm)_min,Tensile strength (Rm)_max,tensile_mid,Yield strength (Re or Rp0.2)_min,Yield strength (Re or Rp0.2)_max,yield_mid,Elongation (A%)_min,Elongation (A%)_max,elongation_mid,Reduction of area (Z%)_min,Reduction of area (Z%)_max,reduction_mid,"Hardness (HB, HV, HRC)_min","Hardness (HB, HV, HRC)_max",hardness_mid
3e727927-a69d-416f-8957-7a62cfa8daae,S650MC,,,Hot Rolled,,,Coils,2.0,2.0,,,,,,,,,,,,,,,,S650MC,,,EN 10149-2:2013,≤0.12,≤2.00,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,700-880 MPa,≥650 MPa,≥12%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,700.0,880.0,790.0,650.0,650.0,650.0,12.0,12.0,12.0,,,,,,
267e5bc4-897a-4fc1-97d2-26a45829ba19,S700MC,,,Hot Rolled,,,Coils,2.0,2.0,,,,,,,,,,,,,,,,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,,750.0,950.0,850.0,700.0,700.0,700.0,12.0,12.0,12.0,,,,,,
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,S500MC,,,Hot Rolled,,,Coils,1.5,1.5,,,,,,,,,,,,,,,,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,,550.0,700.0,625.0,500.0,500.0,500.0,14.0,14.0,14.0,,,,,,
8eae8f75-558d-4a20-97cd-b4a58b2e152d,DX51D,,Z275,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Chemically passivated (C),Coils,0.5,0.5,,,,,,,,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
40bfde20-4a3c-4a4f-8e47-173e193f5eab,HARDOX 450,,,,,,Plates,148.0,148.0,1500.0,1500.0,6000.0,6000.0,,,,,,,,,,,,HARDOX 450,,,SSAB specification,≤0.35,≤1.60,≤0.70,≤0.010,≤0.025,≤1.40,≤2.00,≤0.60,,,,,,,,≤0.005,,1250-1550 MPa,≥1200 MPa,,,425-475 HB,,,,Standard Specifications,Wear resistant steel,Wear Resistant Steel,,,,1250.0,1550.0,1400.0,1200.0,1200.0,1200.0,,,,,,,425.0,475.0,450.0
5c819189-c9e0-47e3-a258-49323197d124,HARDOX 450,,,,,,Plates,162.0,162.0,1500.0,1500.0,6000.0,6000.0,,,,,,,,,,,,HARDOX 450,,,SSAB specification,≤0.35,≤1.60,≤0.70,≤0.010,≤0.025,≤1.40,≤2.00,≤0.60,,,,,,,,≤0.005,,1250-1550 MPa,≥1200 MPa,,,425-475 HB,,,,Standard Specifications,Wear resistant steel,Wear Resistant Steel,,,,1250.0,1550.0,1400.0,1200.0,1200.0,1200.0,,,,,,,425.0,475.0,450.0
f321598e-7a5f-442f-8bee-99d9f5e0f954,DX54,,AS050,,,,,0.9,0.9,,,,,,60000.0,60000.0,,,,,,,,,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
98f12e54-6af0-4e8d-990c-4da4dd74db5a,DX54,,AS060,,,,,0.9,0.9,,,,,,60000.0,60000.0,,,,,,,,,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
01fcb584-7de5-4dfb-93da-4219074e8a88,DX54,,AS080,,,,,0.9,0.9,,,,,,60000.0,60000.0,,,,,,,,,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
7447b6dc-e0c9-4567-b627-e2e4eed64d64,DX54,,AS100,,,,,0.9,0.9,,,,,,60000.0,60000.0,,,,,,,,,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
8fdd1d44-bd45-4f54-9eac-f0b952860804,DX54,,AS120,,,,,0.9,0.9,,,,,,60000.0,60000.0,,,,,,,,,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,DX53,,AS050,,,,,0.9,0.9,,,,,,60000.0,60000.0,,,,,,,,,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,380.0,325.0,260.0,260.0,260.0,30.0,30.0,30.0,,,,,,
e3ab8de6-873c-4345-ab55-04019d50c786,DX53,,AS060,,,,,0.9,0.9,,,,,,60000.0,60000.0,,,,,,,,,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,380.0,325.0,260.0,260.0,260.0,30.0,30.0,30.0,,,,,,
52cf9a32-613e-48fb-bcaa-c1c887d54d13,DX53,,AS080,,,,,0.9,0.9,,,,,,60000.0,60000.0,,,,,,,,,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,380.0,325.0,260.0,260.0,260.0,30.0,30.0,30.0,,,,,,
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,S320GD,,Z275,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Chemically passivated (C),Coils,3.0,3.0,,,,,,,,,,,,,,,,S320GD,,,EN 10346:2015,≤0.20,≤1.20,,≤0.045,≤0.100,,,,,,,,≥0.010,,,,,390-540 MPa,≥320 MPa,≥17%,,,,,,Standard Specifications,Structural galvanized steel,Galvanized Steel,,Hot-dip galvanized,,390.0,540.0,465.0,320.0,320.0,320.0,17.0,17.0,17.0,,,,,,
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,DX51D,,Z275,Hot-dip Galvanized (+Z/+GI),,,Sheets,0.5,0.5,1000.0,1000.0,,,,1000.0,1000.0,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
7e288b0c-a07c-49ab-aeb3-eafc485554d2,DX51D,,Z275,Hot-dip Galvanized (+Z/+GI),,,Sheets,0.6,0.6,1000.0,1000.0,,,,1000.0,1000.0,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
4c7232c9-33b7-4531-b478-5c001092cb50,DX51,,Z200,Hot-dip Galvanized (+Z/+GI),,,Coils,0.45,0.45,1250.0,1250.0,,,,8000.0,8000.0,,,7016.0,7016.0,,,,,DX51,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
6d30555c-7660-45fc-89fb-cfb94b97f189,HX300LAD,,Z100,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Chemically passivated (C),Coils,0.6,0.6,1200.0,,,,,,25000.0,,,,,,,,,HX300LAD,,,Automotive specification,≤0.12,0.60-1.00,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,380-480 MPa,≥300 MPa,≥27%,,,,,,Standard Specifications,Automotive HSLA with improved drawability,HSLA Steel,,,,380.0,480.0,430.0,300.0,300.0,300.0,27.0,27.0,27.0,,,,,,
1af11d15-fd04-4f06-828a-e6ae465168f7,S235JR,,,Hot Rolled,,,Sheets,4.0,4.0,1500.0,1500.0,3000.0,3000.0,,,24000.0,,,,,,,,,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
386d5c5f-c66c-436a-b015-ec798d1650ac,HC260,,,Cold Rolled,,Lightly Oiled (L),Coils,2.0,2.0,,,,,,18000.0,25000.0,,,,,,,,,HC260,,,Automotive specification,≤0.10,0.40-0.80,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,350-450 MPa,≥260 MPa,≥27%,,,,,,Standard Specifications,Automotive high strength,HSLA Steel,,,,350.0,450.0,400.0,260.0,260.0,260.0,27.0,27.0,27.0,,,,,,
f894a0a6-d08f-4660-9f86-701661e29503,DX53,,AS100,,,,,0.9,0.9,,,,,,60000.0,60000.0,,,,,,,,,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,380.0,325.0,260.0,260.0,260.0,30.0,30.0,30.0,,,,,,
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,DX53,,AS120,,,,,0.9,0.9,,,,,,60000.0,60000.0,,,,,,,,,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,380.0,325.0,260.0,260.0,260.0,30.0,30.0,30.0,,,,,,
e49685ce-7c01-48bd-bc65-3be4a385a11d,DX54,,AS050,,,,,1.2,1.2,,,,,,10000.0,10000.0,,,,,,,,,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,DX54,,AS060,,,,,1.2,1.2,,,,,,10000.0,10000.0,,,,,,,,,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,DX54,,AS080,,,,,1.2,1.2,,,,,,10000.0,10000.0,,,,,,,,,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
de751829-82ae-4f1c-92fc-a9dd4d616882,DX54,,AS100,,,,,1.2,1.2,,,,,,10000.0,10000.0,,,,,,,,,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
560aca16-912a-4b06-a185-74f37e584027,DX54,,AS120,,,,,1.2,1.2,,,,,,10000.0,10000.0,,,,,,,,,DX54,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
7d6466a3-3fb5-496e-a8db-9f2483b6edea,DX53,,AS050,,,,,1.2,1.2,,,,,,10000.0,10000.0,,,,,,,,,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,380.0,325.0,260.0,260.0,260.0,30.0,30.0,30.0,,,,,,
e4b7abfe-d035-468a-b317-7709b146205f,DX53,,AS060,,,,,1.2,1.2,,,,,,10000.0,10000.0,,,,,,,,,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,380.0,325.0,260.0,260.0,260.0,30.0,30.0,30.0,,,,,,
9825748d-d475-43f3-80e8-5fd3154eee52,DX53,,AS080,,,,,1.2,1.2,,,,,,10000.0,10000.0,,,,,,,,,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,380.0,325.0,260.0,260.0,260.0,30.0,30.0,30.0,,,,,,
3bd63733-b79b-4f0b-a233-b6d10c359ec5,DX53,,AS100,,,,,1.2,1.2,,,,,,10000.0,10000.0,,,,,,,,,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,380.0,325.0,260.0,260.0,260.0,30.0,30.0,30.0,,,,,,
f25cca62-d041-4ad8-81f6-6202a26512cb,DX53,,AS120,,,,,1.2,1.2,,,,,,10000.0,10000.0,,,,,,,,,DX53,,,EN 10346:2015,≤0.08,≤0.40,,≤0.030,≤0.080,,,,,,,,≥0.010,,,,,270-380 MPa,≤260 MPa,≥30%,,,,,,Standard Specifications,Galvanized steel for extra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,380.0,325.0,260.0,260.0,260.0,30.0,30.0,30.0,,,,,,
4273fd28-5992-43a0-bd98-66cf6b650f54,S350GD,,ZM310,,,,,,,,,,,,,,,,,,,,,,S350GD,,,EN 10346:2015,≤0.25,≤1.50,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,420-580 MPa,≥350 MPa,≥16%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,,420.0,580.0,500.0,350.0,350.0,350.0,16.0,16.0,16.0,,,,,,
05c71356-48ba-4b48-a217-678ba62ca4b0,DX54D,,Z100,Hot-dip Galvanized (+Z/+GI),,,Coils,1.8,1.8,,,,,,18000.0,25000.0,,,,,,,,,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
837f9a69-1103-451f-b24d-e971d7135417,S420MC,,,Oiled,,,Plates,5.5,5.7,600.0,1550.0,,,,,,,,,,,,,,S420MC,,,EN 10149-2:2013,≤0.12,≤1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,480.0,620.0,550.0,420.0,420.0,420.0,19.0,19.0,19.0,,,,,,
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,S550MC,,,Oiled,,,Sheets,4.0,4.08,600.0,1550.0,,,,,,,,,,,,,,S550MC,,,EN 10149-2:2013,≤0.12,≤1.80,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,600-760 MPa,≥550 MPa,≥15%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,600.0,760.0,680.0,550.0,550.0,550.0,15.0,15.0,15.0,,,,,,
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,S600MC,,,Oiled,,,Sheets,4.0,4.08,600.0,1550.0,,,,,,,,,,,,,,S600MC,,,EN 10149-2:2013,≤0.12,≤1.90,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,650-820 MPa,≥600 MPa,≥13%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,650.0,820.0,735.0,600.0,600.0,600.0,13.0,13.0,13.0,,,,,,
28b82b56-298a-4050-ad03-47dab37e4d2e,DD13,,,Oiled,,,Sheets,1.5,1.5,600.0,1550.0,,,,,,,,,,,,,,DD13,,,EN 10111:2008,≤0.08,≤0.40,,≤0.030,≤0.030,,,,,,,,,,,,,270-350 MPa,≤280 MPa,≥38%,,,,,,Standard Specifications,Deep drawing quality,Cold Rolled Steel,,,,270.0,350.0,310.0,280.0,280.0,280.0,38.0,38.0,38.0,,,,,,
341ae37b-3e39-44f4-99f5-566fab316e0c,S500MC,,,Oiled,,,Sheets,3.15,3.35,600.0,1550.0,,,,,,,,,,,,,,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,,550.0,700.0,625.0,500.0,500.0,500.0,14.0,14.0,14.0,,,,,,
bf42879f-e641-475a-8b19-c5df8f6cee7a,S550MC,,,Oiled,,,Sheets,3.15,3.35,600.0,1550.0,,,,,,,,,,,,,,S550MC,,,EN 10149-2:2013,≤0.12,≤1.80,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,600-760 MPa,≥550 MPa,≥15%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,600.0,760.0,680.0,550.0,550.0,550.0,15.0,15.0,15.0,,,,,,
2564eefa-070f-4e4a-915e-c553a35fa561,S460MC,,,Hot Rolled,,Oiled (O),Coils,3.0,3.0,600.0,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S460MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,520-670 MPa,≥460 MPa,≥17%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,520.0,670.0,595.0,460.0,460.0,460.0,17.0,17.0,17.0,,,,,,
9f17335e-306b-48c7-8ee5-53a8d967e6f5,HC420LA,,,Cold Rolled (+CR),,,Coils,1.2,1.2,806.0,,,,,,,,,,,,,,,HC420LA,,,Automotive specification,≤0.12,0.70-1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,0.015-0.070,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥23%,,,,,,Standard Specifications,Automotive high strength low alloy,HSLA Steel,,,,480.0,620.0,550.0,420.0,420.0,420.0,23.0,23.0,23.0,,,,,,
69b87316-8ff0-4eab-b9ff-210247784518,HC420LA,,,,,,Coils,1.14,1.26,600.0,,,,,50000.0,50000.0,,,,,,,,,HC420LA,,,Automotive specification,≤0.12,0.70-1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,0.015-0.070,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥23%,,,,,,Standard Specifications,Automotive high strength low alloy,HSLA Steel,,,,480.0,620.0,550.0,420.0,420.0,420.0,23.0,23.0,23.0,,,,,,
6a52c8f2-ce2b-4939-b090-8e9a49afe284,S235JR,,,,,Oiled (O),Coils,4.0,4.0,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
4eb62a9e-c3f6-4056-8357-7a05db04937d,S355MC,,,Hot Rolled,,,Sheets,3.0,3.0,2000.0,2000.0,6000.0,6000.0,,30000.0,30000.0,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,S235,,,,,,Slabs,3.8,4.0,500.0,,,,,20000.0,20000.0,,,,,,,,,S235,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,,,,Standard Specifications,General structural steel,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
b895d027-5c42-4455-be0f-a83d981fbb4c,DD11,,,Oiled,,,Sheets,2.5,2.58,600.0,1550.0,,,,,,,,,,,,,,DD11,,,EN 10111:2008,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤380 MPa,≥28%,,,,,,Standard Specifications,General cold forming,Cold Rolled Steel,,,,270.0,410.0,340.0,380.0,380.0,380.0,28.0,28.0,28.0,,,,,,
a29b9c1d-663c-46ef-8950-d567c4f9771b,DD12,,,Oiled,,,Sheets,2.5,2.58,600.0,1550.0,,,,,,,,,,,,,,DD12,,,EN 10111:2008,≤0.10,≤0.45,,≤0.035,≤0.035,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,Drawing quality steel,Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,S235JR,,,Oiled,,,Sheets,2.5,2.58,600.0,1550.0,,,,,,,,,,,,,,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
52999e61-3e95-4863-80c7-885d6135ff13,S355MC,,,Oiled,,,Sheets,2.55,2.65,600.0,1550.0,,,,,,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
204bb059-11ec-450a-91cb-d78a8a5619cc,S355MC,,,,,,Plates,18.0,18.0,1450.0,1450.0,9880.0,10150.0,,300000.0,300000.0,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
